userid,school,other_school,majors,minors,age_bin,classification,first_generation,datascience_experience,technology_experience,num_hackathons_attended,workshop_suggestions,relavent_industries
a2a37af4f6092cf74cac4ef461f3e65b,"Rutgers, The State University of New Jersey",,['Computer Science & Engineering'],[],"(20, 22]",O,FALSE,2,"['Python', 'SQL', 'Scikit-learn', 'full_stack', 'cloud']",1-3,,"['technology', 'consulting', 'finance', 'transportation', 'education', 'healthcare', 'public_policy']"
f957f0f6f60b0aebbdff3012e74a3a64,Other,Ashoka University,['Computer Science & Engineering'],['Mathematics'],"(15, 18]",Fr,FALSE,2,"['Excel', 'Python', 'SQL', 'Pandas', 'NumPy']",0,"Workshop covering Basic Data Analysis and Visualization for absolute beginners, and applying Machine Learning to Data for relatively experienced participants","['technology', 'consulting', 'healthcare', 'public_policy']"
50d8e3c7879b37cd35096200d5c42e10,University of Texas at Brownsville,,['Biology'],['Chemistry'],"(30, 50]",O,TRUE,0,['Excel'],0,All,['other']
c8844befbdf44cfbea9aece4a9ebd7d9,Baylor University,,['Management Information Systems'],[],"(22, 25]",O,FALSE,1,"['Excel', 'Python', 'SQL']",0,I would love to see workshops on 'cleaning data' (removing confounders from the data sets) as well as basic programs on collecting data!,"['technology', 'energy', 'consulting', 'finance', 'public_policy']"
08c0fc9f0f89675f61dab74672efa84e,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,TRUE,0,"['Python', 'NumPy']",0,,[]
53af6c1a5380befad97660604f40eb27,Texas A&M University,,['Computer Science & Engineering'],[],"(22, 25]",Ma,TRUE,2,"['Excel', 'Python', 'TensorFlow', 'Pytorch', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",0,"Productionalising of ML models, 
Security in Data Science","['technology', 'finance', 'healthcare']"
28da21305dee4428a6d17ca5b4973d44,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,TRUE,1,"['Excel', 'Python', 'R', 'SQL']",0,,['technology']
f923d6f848ca67ab73e0f8a432e282b7,Texas A&M University,,['Biological and Agricultural Engineering'],[],"(25, 30]",PhD,FALSE,2,[],0,,[]
d284de3148394c0ba15900dbdba46457,United States Air Force Academy,,['Computer Science & Engineering'],[],"(18, 20]",So,TRUE,0,[],0,,"['technology', 'aerospace']"
59eb7684cf65396aea932f04b09aabf8,Prairie View Agricultural and Mechanical University,,['Computer Science & Engineering'],[],"(20, 22]",Jr,TRUE,1,"['Excel', 'cloud']",1-3,,[]
6e0376145ab2666273ce60bb118434f6,Other,"University at Buffalo, SUNY",['Computer Science & Engineering'],[],"(25, 30]",Ma,FALSE,2,"['Python', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'full_stack', 'dev_ops', 'cloud']",1-3,,"['technology', 'finance', 'healthcare', 'retail']"
7d1fb80bd2a31e7350c1387faa99ac2f,Texas A&M University,,['Computer Science & Engineering'],['Statistics'],"(18, 20]",So,FALSE,1,"['Excel', 'Python', 'full_stack', 'cloud']",4-7,,[]
fb1745b4cc9ae473abb5cdd68e0a6064,Texas A&M University,,['Finance'],"['Economics', 'Mathematics']","(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'Pandas', 'NumPy']",0,,"['finance', 'sports', 'public_policy']"
cddcbd1acdc18b45f1d86e4822c80789,Texas A&M University,,['Statistics'],[],"(30, 50]",Ma,FALSE,4,"['Python', 'R', 'NumPy', 'Scikit-learn', 'full_stack']",0,,[]
42b5f805871e1d2f4dc842de5cab8f92,Georgetown University,,['Information and Operations Management'],"['Computer Science & Engineering', 'Mathematics']","(18, 20]",Jr,FALSE,2,"['Python', 'Tableau', 'R']",0,,[]
233f76fd33636c3f8c5b0e517bdd3231,Texas A&M University,,['Applied Mathematics'],['Statistics'],"(20, 22]",Sr,TRUE,2,[],0,,[]
dcf1eddb5c5cdf673ba51875aa7aebec,University of Texas at San Antonio,,['Computer Science & Engineering'],[],"(30, 50]",Sr,FALSE,2,"['Excel', 'Python', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn']",1-3,Anything,"['technology', 'energy', 'finance', 'aerospace']"
0244665e17ac4673fe91ff45b5ceae11,Texas A&M University,,['Electrical Engineering'],['Computer Science & Engineering'],"(20, 22]",Ma,FALSE,1,"['Excel', 'Python', 'MATLAB']",0,,[]
b034e7509c6057c16cf04a1834f4ce38,University of Florida,,['Computer Science & Engineering'],[],"(20, 22]",Ma,TRUE,2,"['Python', 'TensorFlow', 'Pytorch', 'R', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",0,Machine Learning for New Graduates.,"['technology', 'consulting', 'transportation', 'education', 'sports', 'healthcare']"
d5a4995c2c6d7e5d206e5e8e677eb1ce,Texas A&M University,,['Mathematics'],['Economics'],"(18, 20]",So,TRUE,1,"['Excel', 'Python', 'R', 'SQL', 'NumPy', 'cloud']",0,,"['energy', 'healthcare', 'insurance', 'public_policy']"
71039cc9b513edd13beda9bde6cb8fe3,Rice University,,['Computer Science & Engineering'],"['Business', 'Data Science & Analytics']","(15, 18]",Fr,TRUE,1,['Python'],0,"Machine Learning, Data Science, Entrepreneurship","['technology', 'consulting', 'finance', 'education', 'sports', 'public_policy']"
b8c73e4b8393f3427c9843c926e0723b,Texas A&M University,,['Computer Science & Engineering'],['Mathematics'],"(18, 20]",Sr,FALSE,1,"['Excel', 'Python', 'SQL', 'MATLAB', 'full_stack', 'cloud']",4-7,,"['technology', 'transportation', 'aerospace']"
6ba9bf55363ef12be50ade515f880614,Texas A&M University - Galveston,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,2,"['Excel', 'Python']",0,"I am interested in attending cybersecurity, cloud computing, ethical hacking, cloud computing, and data structures workshops.","['technology', 'energy', 'finance']"
df16377d726baeadbfe279fa96f7cf3b,Texas A&M University,,['Entomology'],[],"(30, 50]",O,FALSE,0,"['Excel', 'R']",0,,[]
bffb447d1e3ecff0fcdd360060cf5712,Other,University of london,['Computer Science & Engineering'],[],"(18, 20]",Fr,TRUE,0,[],0,,[]
51ef85c53bc931475b418c07fd6c20d5,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(18, 20]",So,TRUE,0,"['Excel', 'Python', 'MATLAB']",0,,"['technology', 'finance', 'aerospace', 'public_policy']"
68d5827885250c9e696a1b14b3a02f45,University of Houston,,['Mechanical Engineering'],[],"(18, 20]",Jr,TRUE,2,"['Excel', 'Python', 'MATLAB']",0,,"['technology', 'energy']"
5638503963666b370a0be71dadcd384b,University of Nevada - Reno,,['Biological and Agricultural Engineering'],[],"(25, 30]",PhD,TRUE,2,"['Excel', 'Python', 'R', 'Pandas', 'NumPy', 'Scikit-learn']",1-3,,[]
ff18a465594abe4602cf94d8ba03f8bc,Texas A&M University,,['Statistics'],[],"(25, 30]",Ma,FALSE,2,"['Excel', 'R']",0,,"['education', 'healthcare']"
30a4518e7a1df0ed7da431118135192c,Texas A&M University,,['Management Information Systems'],[],"(25, 30]",Ma,TRUE,2,"['Python', 'Tableau', 'TensorFlow', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",0,,[]
fef7af2bb222db1b2981c4f8067a632b,Texas A&M University,,['Statistics'],"['Business', 'Mathematics']","(18, 20]",Fr,FALSE,0,[],0,,[]
f0ca3a15f45e83a23f5d8a5abdea0f49,Miami Dade College,,['Computer Science & Engineering'],['Mathematics'],"(22, 25]",So,TRUE,1,"['Excel', 'Python', 'R', 'MATLAB']",1-3,"I would love to speak to actual data scientists, especially minority women, on how to succeed in the field.","['technology', 'finance', 'aerospace']"
6c967eef8183a86a6de8fd3f07b72331,State University of New York at Binghamton,,['Business'],[],"(20, 22]",O,TRUE,1,"['Excel', 'Tableau', 'SQL']",0,"Introduction to Python and R, Speaker events (Breaking into Data science career), Beginners Data Modeling 

-I hope there will be workshops that will be suitable for beginners","['technology', 'retail']"
4ef289c2a1bfa81a15d7c6718e986f04,Oregon State University,,['Electrical Engineering'],[],"(18, 20]",So,TRUE,0,[],0,,[]
10ff315aa7617ac87fcaa6d9ff789c35,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(15, 18]",Jr,FALSE,2,"['Excel', 'Python']",0,,"['technology', 'healthcare', 'aerospace']"
4605be701d0c0abb1d9a75065069500a,Texas A&M University,,['Computer Science & Engineering'],['Mathematics'],"(18, 20]",Jr,FALSE,3,"['Excel', 'Python', 'TensorFlow', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'full_stack', 'cloud']",1-3,Data visualization and big data processing.,"['technology', 'energy', 'education', 'aerospace', 'public_policy']"
07d6c4a418df4f15447b6a9df65d391b,Texas A&M University,,"['Mathematics', 'Psychology', 'Statistics']",[],"(25, 30]",Ma,FALSE,3,"['Excel', 'Tableau', 'R', 'SQL']",0,,[]
823786777a39b69f4f1a338b716ae7e8,Texas A&M University,,['Analytics'],['Data Science & Analytics'],"(22, 25]",Ma,TRUE,2,"['Excel', 'Python', 'SQL']",0,"I would like to see a few intro Python courses or cloud courses (AWS, Azure, GCP).","['technology', 'consulting', 'healthcare', 'retail']"
363d3f9c18964dc7b5004f5c1bbffc95,"University of California, Los Angeles",,['Data Science & Analytics'],[],"(20, 22]",So,FALSE,2,"['Excel', 'Python', 'Tableau', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn']",1-3,,[]
3ca882ce3db1c533e7d474273187d471,University of Texas at Austin,,"['Computer Science & Engineering', 'Mathematics']",[],"(20, 22]",Sr,FALSE,2,"['Python', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn']",1-3,,"['technology', 'consulting', 'finance']"
4a7d6ea4655cb791333a6e0da5112bf2,"University of California, Los Angeles",,['Data Science & Analytics'],[],"(18, 20]",Jr,FALSE,2,"['Python', 'TensorFlow', 'R', 'Scikit-learn']",1-3,I would love to see some advanced/intermediary workshops on R/Python.,"['technology', 'energy', 'healthcare']"
8213103848bc3f5398b3d30435eb5637,Texas A&M University,,['Electrical Engineering'],['Mathematics'],"(18, 20]",So,FALSE,2,"['Excel', 'Python', 'Pandas', 'NumPy']",0,,"['technology', 'energy', 'finance']"
c33cc6d1965bbecd5bcfedfce5af0468,Texas A&M University,,['Industrial and/or Systems Engineering'],['Computer Science & Engineering'],"(18, 20]",Jr,FALSE,1,['Python'],0,,[]
5fb026b4248f0f12defdb123144a4852,Texas A&M University,,['Applied Mathematics'],['Statistics'],"(20, 22]",Sr,FALSE,2,"['Excel', 'Python', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn']",0,Plotly/Dash workshops. I've found it to be a valuable tool for interactive visualization and would be useful to anyone looking to have something to complement matplotlib/seaborn.,"['technology', 'energy', 'finance', 'education', 'aerospace']"
ad93b3fd74ed19cac261cc062faab182,Texas A&M University,,['Computer Science & Engineering'],['Business'],"(18, 20]",So,FALSE,1,"['Excel', 'Python']",1-3,Learn more about the basics of data science,['technology']
012d4d9ab0e4ed5253a62c31ef3597d0,Texas A&M University,,['Other'],[],"(15, 18]",Fr,FALSE,0,[],0,,[]
84dba45d5143b23432a5d07b052b4ff0,Purdue University,,['Data Science & Analytics'],[],"(15, 18]",Fr,FALSE,1,[],0,,"['technology', 'finance']"
0fa66315814b83534c8417378f47da13,Texas A&M University,,['Computer Science & Engineering'],['Other'],"(20, 22]",Jr,FALSE,0,"['Excel', 'Python', 'Pandas', 'MATLAB']",0,,[]
66d615089293fdc537fd29ffeca4241e,Texas A&M University,,['Electrical Engineering'],['Mathematics'],"(20, 22]",So,FALSE,2,"['Python', 'NumPy']",0,,[]
9300c6036e4cf130b62391f1304754a1,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(25, 30]",Ma,FALSE,2,[],1-3,,[]
d0604308223143a316ef84fe4249f1d6,University of Texas at Austin,,['Business'],[],"(20, 22]",Ma,FALSE,2,[],1-3,,[]
821bce7c7aabf6ff137fd2c48d891f08,Texas A&M University,,['Mechanical Engineering'],[],"(22, 25]",Ma,FALSE,0,"['Excel', 'MATLAB']",0,I would like to learn about how data science can be applied to unexpected areas and markets.,"['energy', 'consulting', 'aerospace']"
64443cce992bb2c556035529a46cda0a,Texas A&M University,,['Chemical Engineering'],[],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'NumPy', 'MATLAB']",1-3,I would like a workshop on the basics of machine learning. This is not a very strong area for me so I would like to be able to learn more about it.,"['technology', 'energy', 'consulting', 'healthcare', 'aerospace']"
a4b434b3f00b7b6ef3b3d3d514e8a940,Other,Texas A&M University at Qatar,['Mechanical Engineering'],[],"(22, 25]",Jr,FALSE,2,[],0,,[]
8e6a0021f9781ab21947a5d504101228,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",So,FALSE,2,"['Excel', 'Python', 'SQL', 'Pandas', 'NumPy', 'cloud']",0,,"['technology', 'education', 'healthcare']"
c2ef3ca6f36a014d7800f686fe612750,"University of California, Berkeley",,"['Computer Science & Engineering', 'Physics']",[],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'full_stack', 'cloud']",1-3,I would be interested in some RNN workshops at TD,"['technology', 'energy', 'education']"
f88fc1bc531ee9dc74dff0aa69ef8bf0,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,0,"['Python', 'MATLAB', 'full_stack']",1-3,,[]
2f75d57c27144b24068bd399f7ca24b9,Other,University of Toronto,['Computer Science & Engineering'],['Statistics'],"(18, 20]",Sr,FALSE,2,"['Excel', 'Python', 'Tableau', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn']",1-3,Any application of data science and/or machine learning,"['technology', 'energy', 'finance', 'education', 'sports', 'healthcare', 'insurance', 'public_policy']"
20b8476451e62fd0ab829cdcfc698771,University of Pennsylvania,,['Statistics'],['Computer Science & Engineering'],"(18, 20]",So,FALSE,1,"['Excel', 'Python', 'Pytorch', 'R', 'Pandas', 'NumPy']",1-3,NLP!!!!!,"['technology', 'public_policy']"
2b6e77d2a3eea3cadd5a6f23c3fb1f24,Texas A&M University,,['Neuroscience'],[],"(25, 30]",PhD,TRUE,2,"['Python', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",0,,"['technology', 'education', 'healthcare', 'aerospace', 'retail']"
13304e50808a4e70aefbb67e852a21ac,Texas A&M University,,['Applied Mathematics'],['Computer Science & Engineering'],"(15, 18]",Jr,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'full_stack', 'cloud']",1-3,"Since data science and machine learning as such fast-growing fields, it would be nice to have a couple workshops covering some more cutting-edge advancements in research that could be applied to our projects, especially deep learning-related research.","['technology', 'energy', 'education', 'healthcare', 'aerospace']"
0fdea1567103165348b4022b24b85c9a,Texas A&M University,,['Industrial and/or Systems Engineering'],['Mathematics'],"(20, 22]",Sr,TRUE,1,"['Excel', 'MATLAB']",0,,['healthcare']
52c999602eae6bc868ecfb694e033079,Prairie View Agricultural and Mechanical University,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,1,['Python'],0,,['technology']
1887624e961e5fea8fe02316e5847941,Columbia University,,['Statistics'],[],"(20, 22]",Ma,FALSE,2,"['Python', 'Pytorch', 'SQL', 'NumPy']",0,,[]
0e6d4b3e2c85e395e2929ef5b46a812a,Texas A&M University,,['Biological and Agricultural Engineering'],[],"(30, 50]",PhD,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'NumPy', 'MATLAB']",0,,"['technology', 'consulting', 'education', 'aerospace', 'other']"
0667154289aa3b7b8e5ee0e0260d9ecc,Texas A&M University,,['Management Information Systems'],[],"(25, 30]",Ma,FALSE,4,"['Excel', 'Python', 'Tableau', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",1-3,"Bootcamps for ML, BigData, Deep Learning, NLP","['technology', 'finance', 'healthcare', 'insurance']"
a09db7c8b5651032991fc5b27c030515,Texas A&M University,,['Analytics'],[],"(30, 50]",Ma,TRUE,1,[],0,,[]
4712504e6321ec51ed7006bc47f28abb,Texas A&M University,,['Architecture'],['Architecture'],"(30, 50]",PhD,FALSE,2,[],1-3,,[]
eac06a3945b0da8f239fdd74965c3891,Texas A&M University,,['Civil Engineering'],[],"(25, 30]",PhD,FALSE,2,"['Python', 'TensorFlow', 'Pytorch', 'R', 'Scikit-learn']",0,,[]
9fe5b04bd695559418d09d6bc7facc4b,Other,Higher School of Economics,['Business'],[],"(18, 20]",So,FALSE,1,"['Python', 'SQL', 'Pandas', 'NumPy']",1-3,,"['technology', 'education']"
566e9554cc499a9cf54870bf5725100e,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,1,"['Excel', 'Python']",0,,"['technology', 'sports']"
4790d5b788302d133d926edf562d15b2,Oregon State University,,['Computer Science & Engineering'],['Statistics'],"(20, 22]",Sr,FALSE,0,"['Excel', 'Python', 'R', 'SQL', 'Pandas', 'full_stack']",1-3,,[]
6db2f265d8b3e271512732928a3dfa6a,University of Texas at Austin,,"['Biochemistry and Biophysics', 'Mathematics']",[],"(18, 20]",So,FALSE,0,"['Python', 'R', 'MATLAB']",0,,[]
55ec42897e7437e8e494b39ffc41314a,Texas A&M University,,['Computer Science & Engineering'],['Mathematics'],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'Keras', 'NumPy', 'dev_ops']",1-3,,"['technology', 'energy', 'education', 'aerospace']"
503f018dd76edb45d818e5e6f807b698,Texas A&M University,,['Statistics'],"['Astronomy', 'Economics']","(18, 20]",Jr,TRUE,2,"['Python', 'R', 'Pandas', 'NumPy']",0,,"['finance', 'aerospace']"
d9050f330d23bacc686b2e4e98fe5215,Texas A&M University,,['Mechanical Engineering'],['Mathematics'],"(15, 18]",Fr,FALSE,0,"['Excel', 'Python']",0,,"['technology', 'energy', 'education']"
6b973f50d455acbce1d841987e40e493,Southern Methodist University,,"['Computer Science & Engineering', 'Finance']","['International Affairs', 'Political Science']","(18, 20]",So,FALSE,2,"['Excel', 'Python', 'Pandas']",1-3,,"['energy', 'finance', 'insurance', 'public_policy']"
1ddf54576ee03dfda759672294c5742c,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,1,"['Excel', 'Python', 'Pandas', 'NumPy']",1-3,,[]
351a2646e8fd4117ef853bc352a01ea6,Texas A&M University,,['Electrical Engineering'],[],"(22, 25]",Ma,TRUE,2,[],0,,[]
d34ccc12e61bc11a7fb343c6e7a6bad4,Texas A&M University,,['Biomedical Engineering'],[],"(18, 20]",So,FALSE,1,"['Excel', 'Python', 'NumPy']",0,,['healthcare']
f5377c061081d9a2baa41d86c0fea570,Texas A&M University,,['Statistics'],[],"(25, 30]",Ma,TRUE,4,"['Excel', 'Python', 'Tableau', 'R', 'SQL']",0,singular value decomposition,"['technology', 'consulting', 'aerospace', 'retail', 'other']"
a680257699998ddae4d9956eceb8df33,Bradley University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,1,['Excel'],0,Anything that helps strengthen my understanding on data science and/or machine learning.,[]
2ce2bb3312c143a83bcbfcd26db120f0,Texas A&M University,,['Statistics'],[],"(22, 25]",Ma,FALSE,2,"['Excel', 'R', 'SQL']",0,,"['technology', 'consulting', 'finance', 'education', 'healthcare']"
895c30b0d5cc38b4dcdc9ed8c6126874,Other,,['Industrial and/or Systems Engineering'],[],"(18, 20]",So,FALSE,3,"['Excel', 'Python', 'TensorFlow', 'SQL', 'Pandas', 'MATLAB']",1-3,,[]
a10d0cb5c5affd653acfb9fdb59f8008,Texas A&M University,,['Engineering Technology & Industrial Distribution'],[],"(15, 18]",Fr,FALSE,1,['Python'],0,,[]
6759839e419c856dbb67de0f2e83eb13,Texas A&M University,,['Physics'],"['Computer Science & Engineering', 'Mathematics']","(22, 25]",Sr,FALSE,3,"['Excel', 'Python', 'Tableau', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn']",0,,"['technology', 'energy', 'consulting', 'other']"
21b22dd93df4e016d901b22a10b90d5b,University of Texas at San Antonio,,['Statistics'],['Mathematics'],"(18, 20]",Jr,FALSE,3,"['Python', 'R', 'Pandas', 'NumPy']",0,,"['energy', 'consulting', 'transportation', 'education', 'healthcare', 'public_policy']"
4cb023332d5106839842ef556a867377,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,1,"['Excel', 'Python', 'TensorFlow', 'Keras', 'NumPy', 'cloud']",1-3,Intro to Keras and beginners workshop to data science.,['technology']
149a55806f2f004a473bf7538b9532fc,Oregon State University,,['Computer Science & Engineering'],['Biomedical Sciences'],"(25, 30]",PhD,FALSE,2,"['Python', 'Tableau', 'TensorFlow', 'R', 'SQL', 'MATLAB']",1-3,,"['technology', 'healthcare']"
e5a310e4ff57f6c4cbd1bd1453eceaf7,Texas A&M University,,['Applied Mathematics'],['Statistics'],"(18, 20]",So,FALSE,2,"['Excel', 'cloud']",0,,[]
86cd255ed24c618dfb91d5ca10bcf02e,Texas A&M University,,['Management Information Systems'],[],"(20, 22]",Sr,FALSE,1,"['Excel', 'SQL', 'cloud']",1-3,,[]
